Label, F1,F2, F3, F4, F5, F6, F7, F8, F9, F10, F11, F12, F13
r,0.05547002,0.998460353,92.30926281,1.17017194,37.69615365,0.928476691,0.371390676,177.9144892,0.643501109,12.76246117,16.80777015,1.72265625,782
r,0,1,116.7647207,1.080335222,46.87216658,0.981392655,-0.192011606,223.9510984,1.570796327,11.20301956,13.16137135,1.5625,640
r,0.447213595,0.894427191,74.6860094,1.11313667,36.24913792,0.910366477,0.413802944,140.971132,1.570796327,13.14466824,15.81395349,0.87890625,907
r,0,1,76.05918748,1.07774543,37.64306045,0.956351571,-0.292218536,142.855422,2.034443936,6.587088463,11.31677956,0.537777778,735
r,0.287347886,0.957826285,72.9451849,0.990398139,40.01249805,0.999687646,0.024992191,141.600627,1.19028995,6.966616924,11.91072547,1.017777778,688
r,0.316227766,0.948683298,73.8241153,1.076854958,35.22782991,0.993532673,-0.113546591,142.1279813,0.785398163,8.535845439,14.19076461,3.928888889,610
r,0.196116135,0.980580676,82.36504113,1.063697822,41.76122604,0.957826285,-0.287347886,156.6562131,0.321750554,8.767651489,11.7646079,0.555555556,578
r,0.894427191,0.447213595,89.35882721,1.016941934,47.38143096,0.99194978,-0.126631887,167.9928481,-1.570796327,12.15844237,16.34071688,1.644444444,594
r,0.316227766,0.948683298,81.98780397,1.047111666,41.77319715,0.981490592,-0.191510359,159.98002,0.785398163,7.767370033,11.82800917,0.8828125,563
r,0,1,72.9451849,1.070355514,33,1,0,149.6333624,1.570796327,6.810099412,11.34232593,1.3203125,547
r,0.242535625,0.9701425,75.66372975,1.05984675,35.51056181,0.985622255,-0.168963815,142.7763571,-0.321750554,8.067129721,11.93125026,0.78125,484
r,0,1,90.60353194,0.918465425,38.83297568,0.978549785,0.206010481,187.8296085,-4.71238898,13.75152384,10.78265161,1.28125,641
r,0,1,86.45229899,1.050215493,48.37354649,0.868243142,-0.496138938,144.7550049,1.570796327,6.283185307,10.83700724,1.09765625,484
r,-0.316227766,-0.948683298,55.07267925,1.058406866,54.58937626,0.476283149,-0.879291967,61.84018814,-2.35619449,2.577508933,1.510546008,0.66015625,265
s,-0.447213595,-0.894427191,67.41661516,1.007480065,52.40229003,-0.667909742,0.744242284,124.1096071,3.141592654,17.67355071,16.51732627,0.25390625,765
s,-1,0,117.0042734,1.249045772,104.7520883,-0.353214915,0.935542208,172.9754418,-1.570796327,12.74148094,10.78192405,1.1640625,640
s,-0.999405999,0.034462276,106.8316433,0.818498652,98.41239759,-0.741776461,0.670647211,182.4938194,1.951302704,13.07061268,14.02312537,3.2890625,360
s,-0.994309154,0.106533124,94.17536833,0.837981225,94.17536833,-0.668964732,0.743294146,161.0210216,-0.083141232,8.022642514,3.74560704,2.265625,344
s,-0.988371698,0.152057184,96.04165763,1.023234091,95.18928511,-0.525269204,0.85093611,157.1940789,2.819842099,10.68219189,13.00873254,2.28515625,313
s,-0.267643864,-0.96351791,107.6150547,0.910568154,84.02380615,-0.785491672,0.618872227,196.7413928,4.17348693,11.26198154,12.30975487,1.551111111,421
s,-0.707106781,-0.707106781,128.7012043,0.995724037,107.0560601,-0.653863032,0.756612937,256.8629655,3.896432647,11.07402792,12.40296294,3.92,406
s,-0.984427576,0.175790638,127.0944531,1.015533113,115.7626883,-0.518301716,0.855197832,223.1456466,2.725780865,12.36441062,13.60561721,3.16015625,360
s,-0.707106781,-0.707106781,148.6606875,0.832981267,141.4213562,-0.707106781,0.707106781,256.796166,0.868539395,12.67774587,5.415781669,1.00390625,516
s,-0.921635375,-0.388057,125.399362,1.007125204,117.889779,-0.568327471,0.822802458,220.9436747,0.463647609,10.89068566,3.799401173,1.25,438
s,-0.944496797,-0.328520625,132.0984481,1.056345014,125.1958466,-0.519186553,0.854660941,214.3596465,0.798730707,8.158435367,3.087658786,2.31640625,438
s,-0.99503719,-0.099503719,105.5461984,1.098674344,101.5332458,-0.462902566,0.886409169,188.945203,2.795053789,14.66358586,14.54500413,1.578125,422
s,-1,0,140.4599587,1.024271896,132.018938,-0.552950971,0.833213792,236.0894413,2.903271682,11.03358477,11.85169567,2.782222222,422
s,-0.965615759,-0.259973473,154.7675677,0.97383339,149.0301983,-0.583774302,0.811915983,261.1991681,0.675947214,12.27728596,4.06188407,2.83203125,516
s,-0.934487735,-0.355995328,125.6741819,1.117824469,116.7647207,-0.471032686,0.882115757,214.1641894,3.398218045,19.60360129,17.08271101,2.244444444,562
s,-0.90618314,-0.422885465,121.8277472,0.948638446,102.2154587,-0.508729312,0.860926528,236.002552,3.408851752,14.951587,15.08250779,0.911111111,484
s,-1,0,126.7635594,1.050671739,118.5959527,-0.413167557,0.910655023,228.1314865,3.07091412,9.928606234,12.38294095,2.782222222,390
s,0.447213595,-0.894427191,188.3454273,0.966594846,138.2931669,-0.650791373,0.759256602,359.7787006,3.926990817,16.61278018,17.87249418,3.55078125,719
s,-0.894427191,-0.447213595,150.2065245,0.936615854,116.3872845,-0.764688345,0.644400291,252.2666324,2.498091545,14.73320817,13.81444608,2.1953125,797
s,-1,0,116.0387866,0.901438913,116.0387866,-0.620482186,0.784220541,196.8477408,-4.86E-16,6.652975452,2.423161548,0.982222222,468
t,0,1,141.0319113,0.906021832,81.05553652,-0.629198229,0.777244871,265.8186917,4.967571371,8.630679222,3.913184304,5.76,359
t,-0.037011661,0.999314834,140.0035714,1.087981736,84.21995013,-0.498694192,0.866778001,241.2535118,7.775049919,12.02510304,14.96250399,1.89453125,407
t,0,1,95.52486587,1.032172157,46.64761516,-0.514495755,0.857492926,186.9781786,4.71238898,6.96572701,4.531885049,0.58203125,609
t,-0.141421356,0.989949494,123.0650235,1.143496339,76.53757247,-0.483422701,0.875387053,211.5696055,4.71238898,6.197794075,2.444555788,1.1640625,562
t,-0.242535625,0.9701425,106.0660172,1.069192273,61.46543744,-0.374194034,0.927350433,194.8951467,4.71238898,8.356274324,6.132137568,1.42578125,672
t,-0.173785334,0.984783559,156.0640894,1.032574625,68.00735254,-0.588171698,0.808736084,306.315351,4.957367644,7.969038277,6.815555863,2.0703125,578
t,-0.371390676,0.928476691,161.9660458,1.137526111,73.8241153,-0.419916986,0.907562518,305.9543176,-0.785398163,9.099697048,11.62912439,2.45703125,656
t,-0.124034735,0.992277877,161.4496826,1.115458776,63.60031446,-0.597481323,0.801882828,301.9193534,7.688832957,10.53651138,21.12960805,3.28515625,625
t,-0.554700196,0.832050294,160.7046981,1.221493691,77.20103626,-0.284970268,0.958536356,290.5112703,5.497787144,8.138309235,8.604351371,1.72265625,687
t,0,1,144.0590157,1.079205682,79.30952024,-0.390873629,0.920444352,258.450262,4.71238898,11.32921724,8.548569725,1.777777778,828
t,-0.141421356,0.989949494,135.3513945,0.974597185,74.33034374,-0.672672794,0.739940073,253.6111143,5.497787144,10.71048199,13.45088364,3.53125,921
t,0,1,125.399362,1.160668986,54.4242593,-0.349109023,0.937082115,237.3650434,3.926990817,10.5881229,10.61759994,2.67578125,641
t,0,1,139.9428455,1.030376827,55,-0.6,0.8,278.1168458,4.71238898,6.468593471,8.45368362,1.5625,672
t,-0.152057184,0.988371698,136.0147051,1.272297395,68.68041933,-0.276643623,0.960972583,233.4485036,7.587729585,13.22669353,18.80751197,2.65625,750
t,0,1,143.756739,1.054238645,70.71067812,-0.480832611,0.876812409,272.3363595,4.71238898,8.526439643,13.13325238,1.78515625,672
t,-0.274721128,0.961523948,112.3788236,1.059376328,61.7170965,-0.64811863,0.76153939,203.6883446,5.034139535,6.61251052,4.567951506,1.4453125,578
t,-0.164398987,0.986393924,124.3422696,1.020721954,74.88658091,-0.560848145,0.82791869,226.7612455,4.957367644,10.00129583,8.549974295,1.302222222,578
t,-0.514495755,0.857492926,110.4626634,1.111197279,49.92995093,-0.540757591,0.841178475,206.0027033,5.034139535,9.385980624,5.798337343,2.817777778,672
t,NaN,NaN,235.5949915,0.752377138,129.3754227,-0.873427098,0.486954931,467.5054535,1.735945004,13.87725976,17.44001298,4.47265625,860
t,0,1,214.7556751,1.011209845,116.7775663,-0.676499798,0.736442818,401.9671695,4.71238898,8.033144462,6.41861301,3.0625,578
u,0,1,83.52843827,1.0160041,42.04759208,0.998868138,-0.047565149,161.3868506,4.71238898,5.486140416,2.557973616,1.28125,688
u,0,1,67.47592163,0.879853099,43.10452412,0.997575101,-0.069598263,121.4509308,3.141592654,5.319857952,3.409145097,0.640625,594
u,0,1,97.30878686,0.880005399,61,0.983606557,-0.180327869,171.644887,3.926990817,4.175700806,1.393688531,1.2265625,468
u,0.242535625,0.9701425,83.00602388,0.939342828,46.09772229,0.997880106,0.065079137,160.6243202,3.926990817,8.11961438,3.774632828,1.137777778,625
u,0.196116135,0.980580676,99.98499887,1.035522579,50.009999,0.99980006,0.019996001,200.2242108,2.35619449,6.868093997,3.25855155,0.67578125,672
u,0.894427191,0.447213595,114.2015762,0.922041326,68.11754546,0.998274373,-0.058722022,204.9873944,3.141592654,6.541020792,4.454254336,2.648888889,390
u,0,1,111.6467644,1.034985089,60.53924347,0.925019818,-0.379918854,191.0136827,4.71238898,5.967188015,4.003058765,0.862222222,422
u,0,1,58.89821729,0.869536404,38.01315562,0.999653919,0.026306682,108.9674242,3.141592654,5.487088433,2.794341948,0.555555556,578
u,0,1,69.89277502,0.97882549,39.45883931,0.988371698,-0.152057184,128.4293549,3.141592654,4.179884882,1.447377558,0.31640625,469
u,0,1,60,0.927295218,36.87817783,0.97618706,0.216930458,104.2049896,3.141592654,5.904224991,3.250360548,0.164444444,656
u,0.274721128,0.961523948,64.44377394,0.840288026,43.93176527,0.978790625,-0.204863154,105.2578204,3.141592654,7.999639323,4.316121549,0.42578125,563
u,-0.141421356,0.989949494,84.05950273,1.005891925,43.73785546,0.983130049,0.182907916,155.1180354,3.141592654,5.659248792,2.422333097,1.48,531
u,0,1,77.15568676,0.739558738,57.42821606,0.992543455,0.121891302,126.990936,3.141592654,4.330336542,1.570931937,0.44140625,578
u,0.371390676,0.928476691,61.22091146,0.901157381,38.63935817,0.983453189,0.181162429,110.7701591,2.35619449,4.903056853,2.47371066,0.47265625,578
u,0,1,70.72481884,0.805395497,50.69516742,0.966561558,0.256434699,114.5407652,3.141592654,4.235170335,1.306879083,0.52,734
u,0.164398987,0.986393924,84.40379138,0.936773607,51.66236541,0.967822507,0.251633852,143.7848769,3.141592654,4.791769653,1.537381093,0.828125,719
u,0,1,79.24645102,0.749699051,58.00862005,0.999851401,0.017238817,139.5968309,3.141592654,4.74507552,1.543323676,0.555555556,547
u,0,1,75.66372975,0.794743686,53.23532662,-0.995579503,0.093922595,133.2558882,-1.570796327,9.546660135,5.535116395,0.222222222,782
u,0,1,107.4476617,0.897508872,99.82484661,0.671175587,0.741298409,250.7390396,7.853981634,10.12995756,8.897674368,1.177777778,812
u,0,1,46.01086828,0.831519279,31.01612484,-0.999480114,0.032241294,90.13118451,-3.141592654,25.49244823,30.38946696,0.071111111,1360
v,0.242535625,0.9701425,75.16648189,0.993863382,43.32435804,0.946349856,-0.323143853,122.1127202,2.35619449,7.955495164,7.356601487,1.515625,594
v,0.707106781,0.707106781,132.6536845,0.865440689,87.86353055,0.978790625,-0.204863154,206.4515856,3.141592654,10.0546345,12.28681794,4.84765625,547
v,0,1,112.4855546,0.816834345,79.30952024,0.970879659,-0.239567708,168.2668059,1.570796327,7.778965879,7.774062946,3.288888889,469
v,0.447213595,0.894427191,98.41239759,0.835715368,67.46851117,0.978234125,-0.207504208,150.1168174,1.570796327,8.014843097,7.399501366,1.395555556,469
v,0,1,75.45197148,0.96441344,44.38468204,0.968802704,0.24783325,125.1530009,3.141592654,7.116825806,11.25245924,1.017777778,516
v,0,1,85.42833254,0.90153979,55.08175742,0.962206046,0.272322466,137.3309176,2.35619449,13.19053642,13.16846304,0.78125,640
v,0.242535625,0.9701425,108.3005078,0.831117915,73.68174808,0.990747395,-0.135718821,174.2206679,1.570796327,8.023981566,10.37358739,1.15625,500
v,0,1,116.7775663,0.827796981,79.00632886,0.999919894,0.012657214,194.217528,3.141592654,7.734950443,6.202787511,3.791111111,750
v,1,0,92.19544457,0.708626272,70.57619995,0.991835775,0.127521743,135.4388712,-1.570796327,15.39677361,18.85770951,1.23828125,1156
v,0,1,87.80091116,0.922739441,54.12947441,0.979133837,0.203216457,144.213944,1.570796327,6.950346285,9.287014535,1.444444444,735
v,0,1,73.78346698,0.997830184,40.01249805,0.999687646,0.024992191,136.4819925,1.570796327,7.523321105,7.134381044,0.875555556,562
v,0.316227766,0.948683298,90.27181177,0.887405081,58.69412236,0.971136422,-0.238524735,140.8452931,2.35619449,7.107490195,6.230091858,2.404444444,625
v,0.707106781,0.707106781,73.87827827,0.881257311,48.76474136,0.96381112,0.266586055,115.8231308,1.570796327,9.628017203,8.457648235,1.140625,516
v,NaN,NaN,90.68627239,0.722979353,68.00735254,0.999891886,-0.014704292,144.2866939,-4.44E-16,12.69756896,18.20165406,1.390625,625
v,0,1,91.54780172,0.870463703,59.41380311,0.993035236,0.11781774,148.5403623,3.141592654,9.975042901,14.86677243,1.26953125,547
v,0.371390676,0.928476691,88.41379983,0.809393557,61.00819617,0.999865655,0.01639124,142.996992,2.677945045,7.255945385,11.66771316,1.355555556,516
v,0.554700196,0.832050294,108.5771615,0.870161893,71.38627319,0.980580676,-0.196116135,170.641987,0.785398163,6.717712019,5.683810227,7.537777778,531
v,-0.447213595,0.894427191,114.5600279,0.773053112,82.60750571,-0.992645878,0.121054375,177.3889588,5.176036589,9.1877744,14.87015415,0.897777778,688
v,0.242535625,0.9701425,75.16648189,0.993863382,43.32435804,0.946349856,-0.323143853,122.1127202,2.35619449,7.955495164,7.356601487,1.515625,594
v,1,0,110.5350623,0.721383186,84.34453154,0.984059055,-0.177841998,171.4818547,-2.22E-16,19.13824561,23.52953418,0.662222222,1812
w,0,1,111.8033989,0.823354609,69.87131028,0.987529785,-0.157432285,250.9010724,10.99557429,15.29840137,14.82153434,1.137777778,1187
w,0.316227766,0.948683298,113.6001761,0.641740547,88,1,0,233.0672223,3.605240263,15.75250137,16.33511163,1.19140625,906
w,0.242535625,0.9701425,94.9210198,0.72576745,69.0651866,0.999056158,-0.043437224,221.7778617,3.926990817,12.14719409,15.33862778,1.208888889,797
w,0,1,77.62087348,0.666692826,59.66573556,0.972082209,0.234640533,138.9670317,7.068583471,19.27524709,28.96589102,0.5625,813
w,0.316227766,0.948683298,89.19641248,0.832981267,59.43904441,0.975789577,0.218711457,198.682668,3.141592654,14.26621163,17.58164403,1,719
w,0.707106781,-0.707106781,116.691902,0.767218348,87.09190548,0.96449836,-0.264088837,227.723348,2.08E-16,13.03879263,13.9900546,1.40625,750
w,0,1,49.2036584,0.915100701,30.3644529,0.955064137,0.296399215,103.3550123,3.141592654,14.15299775,19.71636301,0.15625,1375
w,0,1,81.32035416,0.794093596,54.45181356,0.991702507,-0.128554029,171.4065325,4.71238898,14.33405926,15.90316622,1.19140625,797
w,0.447213595,0.894427191,58.69412236,0.773350554,39.20459157,0.994781439,-0.102028865,124.1860532,4.71238898,20.65391101,23.19385879,0.4,969
w,0,1,58,0.809783573,35.05709629,0.998371334,0.057049791,135.819978,3.141592654,22.18904738,30.55142577,0.364444444,985
w,0,1,75.2861209,0.691336929,57.42821606,0.992543455,0.121891302,139.515867,4.71238898,15.0228634,18.08766115,0.5703125,953
w,0.351123442,0.936329178,62.24146528,0.808121524,42.01190308,0.999716674,0.023802778,135.5507849,3.54648444,17.40637191,21.44899148,0.217777778,1109
w,0,1,70.00714249,0.79549883,44.10215414,0.997683693,0.068023888,152.7810698,4.71238898,17.94897667,15.71047341,0.462222222,1047
w,0,1,75.66372975,0.776052641,50.009999,0.979804059,0.199960012,149.1495258,3.926990817,15.56606621,14.4115385,0.4,984
w,0.447213595,0.894427191,92.35799911,0.58499961,76.23647421,0.996898149,0.078702485,169.5733952,9.424777961,15.9080103,11.76401848,1.111111111,828
w,-0.196116135,0.980580676,75.80237463,0.93521062,44.72135955,0.894427191,0.447213595,151.929314,4.068887872,14.02616993,16.11902729,0.47265625,953
w,0,1,63.89053138,0.696742282,48.50773134,0.989532981,0.144306893,128.0207687,4.71238898,17.95734482,22.99636031,0.25,906
w,0,1,110.8016245,0.638085999,89.35882721,0.995984423,-0.08952669,269.3054689,2.736700867,35.95630292,45.03588985,0.64,1672
w,0,1,161.245155,0.767856103,107.5174404,0.985886565,-0.1674147,336.9057397,7.473475257,17.42877834,27.26098604,2.671111111,766
w,0,1,103.9471019,0.79220078,73.4982993,0.966008747,0.258509383,246.9150066,7.068583471,13.93289813,23.88388202,1.604444444,875
x,0.447213595,0.894427191,72.86288493,0.756280182,42.04759208,-0.047565149,0.998868138,179.2466755,4.390638426,11.89721287,11.22909244,2.311111111,625
x,0.948683298,0.316227766,92.09777413,0.846859119,50.48762225,-0.138647845,0.990341747,200.7634153,3.926990817,8.308929543,4.494486497,1.075555556,594
x,0.581238194,0.813733471,100.6578363,0.855704628,69.11584478,-0.05787385,0.998323904,260.9357282,5.961434753,10.3158713,7.177541729,2.8203125,719
x,0.316227766,0.948683298,82.73451517,0.793944964,56.30275304,-0.337461296,0.941339404,200.7683437,4.390638426,12.05218938,11.19940491,2.265625,859
x,0.707106781,0.707106781,66.46803743,0.785398163,34.23448554,0.116841248,0.993150604,164.7952028,5.497787144,8.712740584,7.371281332,1.0625,657
x,-0.447213595,-0.894427191,90.78546139,0.863364797,57.38466694,-0.383377672,0.923591664,227.4117829,1.570796327,14.50660918,15.23023303,0.7890625,812
x,0.707106781,0.707106781,76.05918748,0.887842017,58.30951895,0.102899151,0.994691794,209.1498425,4.71238898,18.27957012,18.06865582,1.72265625,844
x,0.316227766,0.948683298,68.62215386,0.816316143,46.09772229,-0.065079137,0.997880106,171.1070996,4.71238898,10.38172371,8.028768583,0.502222222,766
x,0,1,71.06335202,0.885066816,42,0,1,183.7461707,4.71238898,9.976159715,6.260952149,1.088888889,859
x,0.393919299,0.91914503,147.5127113,0.862170055,97.69339793,-0.388972037,0.921249561,326.2380934,4.307497194,8.673969305,10.70675191,7.15625,781
x,0.141421356,0.989949494,94.03190948,0.997541916,39.11521443,-0.076696499,0.997054486,229.5450904,6.283185307,12.79454709,16.9897368,2.32,859
x,0,1,82.13403679,0.837076248,62.16912417,-0.19302186,0.981194456,212.8103606,4.71238898,15.60833181,16.77067344,2.03125,843
x,0.371390676,0.928476691,68.41052551,0.909753158,46.38965402,-0.129339184,0.991600411,168.2628612,4.248741371,21.4630072,24.91071077,1.390625,921
x,0.6,0.8,75.2861209,0.879459398,46.32493929,0.23745309,0.971399006,194.6791717,4.71238898,7.149821847,6.635200596,2.83203125,782
x,0.447213595,0.894427191,66.4003012,0.924283179,44,0,1,176.0343865,5.819537698,13.79794066,14.53314145,0.95703125,922
x,0.707106781,0.707106781,94.57801013,0.988658759,50.08991915,0.059892291,0.998204845,241.5567537,4.71238898,14.15002268,13.53889664,2.462222222,1047
x,0.707106781,0.707106781,61.84658438,0.888479772,38.11823711,0.078702485,0.996898149,154.0440151,3.926990817,12.53374366,12.69096792,0.89453125,1125
x,0.447213595,0.894427191,155.7947368,0.83988962,106.7333125,-0.224859507,0.974391196,351.4956871,5.719869046,7.313634154,2.601169859,3.70703125,578
x,0,1,141.226768,0.700177932,89.31965069,-0.369459573,0.929246805,314.3323016,5.034139535,9.649646173,7.049876403,4.31640625,1141
x,0.554700196,0.832050294,164.924225,0.888479772,110.1680534,-0.145232665,0.98939753,350.006372,5.373432149,8.651590385,9.906474634,10.1953125,563
y,0.707106781,0.707106781,176.1732102,1.229299686,97.0051545,0.608215103,0.793772253,456.7375232,1.570796327,16.15362729,11.73591162,2.777777778,859
y,-0.274721128,0.961523948,141.7921013,1.126073903,88.81441324,0.585490554,0.810679228,367.9362835,-4.390638426,13.74065438,14.04581299,2.91015625,891
y,0,1,186.5529415,1.133521499,110.1135777,0.635707253,0.771930236,417.6882767,-4.71238898,13.93616164,14.6210709,16.28444444,796
y,0.707106781,0.707106781,109.772492,1.16829688,65.94694838,0.652039269,0.758185196,250.3813632,-5.55E-17,16.92708582,14.89061011,2.817777778,797
y,0,1,84.8763807,0.969722572,55.56977596,0.863778901,0.503871026,214.5175851,-4.71238898,15.61474549,18.00478712,0.657777778,781
y,0.196116135,0.980580676,105.1189802,1.085875332,72.24956747,0.664363839,0.747409319,238.3363998,-11.4592219,18.28468189,25.28160017,3.502222222,859
y,-0.196116135,0.980580676,155.0774,1.173525053,99.62429423,0.582187311,0.813054693,320.2177321,-4.71238898,12.54554573,14.34031193,2.08203125,891
y,0,1,97.94386147,1.011114761,72.83543094,0.713938249,0.700208667,224.2337781,-3.729595257,19.51347142,20.28595507,1.44,1047
y,0,1,139.3161871,1.164962034,83.63013811,0.657657649,0.753316943,362.1149306,-4.71238898,12.01588296,14.24570345,2,829
y,0,1,108.078675,1.181699096,71.84705979,0.570656616,0.821188789,267.4093737,-4.71238898,14.1031489,14.97499828,3.488888889,875
y,-0.371390676,0.928476691,108.7060256,1.082462376,65.7951366,0.729537204,0.683941129,280.0241773,-3.926990817,14.55510162,17.28645935,2.008888889,844
y,0.13216372,0.991227901,123.5475617,1.063697822,73.23933369,0.819231921,0.573462344,303.3396776,-4.71238898,12.84835648,13.83003644,1.444444444,860
y,-0.196116135,0.980580676,92.65527508,0.961838707,61.58733636,0.84432942,0.53582444,244.086895,-3.785093762,13.97535874,15.33552444,1.72265625,813
y,0.316227766,0.948683298,134.26094,1.197205469,71.02112362,0.535052081,0.844819076,341.2839091,-5.176036589,13.43334247,14.5874098,1.977777778,781
y,0.707106781,0.707106781,115.4123044,1.083897095,62.12889827,0.836969614,0.547249363,289.2812255,-7.853981634,15.56823546,21.40423057,3.70703125,734
y,0.707106781,0.707106781,142.3376268,1.226827207,87.23531395,0.42414016,0.905596557,287.7437208,-5.695182704,14.89409707,17.02214885,3.8515625,796
y,0,1,105.7024125,1.16217785,58.69412236,0.715574206,0.698536725,285.6434,1.570796327,13.50554016,10.68716925,1.777777778,828
y,0.316227766,0.948683298,171.9447586,0.748378048,103.8460399,0.96296402,0.269629926,430.0708988,2.618314331,14.37329061,7.998909694,1.457777778,1375
y,0,1,165.3239245,0.966016774,94.59386872,0.972578892,-0.232573213,438.3263471,-3.338988213,14.1800426,13.82232052,1.66015625,1188
y,0.196116135,0.980580676,223.0336298,1.002691594,122.8006515,0.863187603,-0.504883315,513.3958788,3.141592654,17.33149729,15.2731151,2.44140625,1281
z,0.894427191,0.447213595,56.22277119,0.898833155,52.15361924,0.536875492,0.843661488,107.9387556,0.463647609,8.068919254,5.944375776,1.177777778,609
z,1,0,59.9082632,0.98742332,55.22680509,0.525107327,0.851036013,120.1004032,-4.44E-16,9.73266729,10.79897429,2.08,610
z,1,0,82.20097323,0.638634967,74.70609078,0.883462102,0.46850263,186.6595921,4.44E-16,6.56079679,11.42502871,2.2578125,609
z,1,0,89.58794562,0.992081382,75.47184906,0.52999894,0.847998304,175.7426741,0,8.157588475,13.71581802,4.004444444,703
z,1,0,69.0651866,0.970746113,62.64982043,0.41500518,0.909819048,131.7226219,-4.44E-16,13.92845162,19.19167033,0.2890625,875
z,1,0,73.60027174,0.930012603,73.00684899,0.588985836,0.808143357,150.4043192,-4.44E-16,8.647934403,10.43611805,0.577777778,891
z,0.948683298,0.316227766,69.11584478,1.022932795,63.07138812,0.428086345,0.903737839,135.2333203,1.570796327,16.30986562,20.49566042,0.91015625,922
z,-1,0,79.20227269,0.919719605,71.11961755,0.464006995,0.885831535,164.1117562,2.35619449,11.76983671,20.6903981,1.22265625,953
z,0.948683298,0.316227766,72.6704892,0.971343842,71.84705979,0.570656616,0.821188789,150.5332865,2.35619449,11.8530747,18.69370575,3.351111111,875
z,1,0,60.95900262,0.855052737,60.20797289,0.664363839,0.747409319,134.4864645,0,8.804106197,9.799444086,0.924444444,922
z,0.707106781,0.707106781,69.77105417,1.094328907,69.77105417,0.45864292,0.888620657,124.7534862,0.785398163,8.968218682,6.785375852,1.51953125,765
z,0.707106781,0.707106781,47.63402146,0.889498102,47.63402146,0.629801958,0.776755749,103.5823626,1.570796327,7.077344198,11.03307935,1.1328125,844
z,0.948683298,0.316227766,64.66065264,0.883978677,64.03124237,0.624695048,0.780868809,139.2840266,4.44E-16,9.579392216,8.84455356,1.1328125,703
z,1,0,78.10249676,0.876058051,76.83749085,0.624695048,0.780868809,162.9507241,0,7.090275101,9.919035601,0.736328125,719
z,0.707106781,0.707106781,77.00649323,0.914308935,72.9451849,0.548356962,0.836244367,146.0848097,1.570796327,13.57569491,18.38437695,1.47265625,688
z,0.832050294,0.554700196,80,0.927295218,77.62087348,0.618390361,0.785871084,149.1851565,-6.283185307,10.64955399,13.13665825,0.6640625,735
z,1,0,78.24321057,0.894059379,78.24321057,0.62625242,0.77962036,160.8226032,0,5.261152883,6.269931602,1.26953125,704
z,1,0,128.0624847,0.674740942,97.94386147,0.898473867,0.439027003,267.3998103,0.218668946,8.06595218,10.29357385,2.1640625,718
z,0.948683298,0.316227766,155.0806242,0.564750981,148.5294584,0.881979921,0.471286981,297.309948,0.43662716,17.19064365,11.58883303,3.524444444,1000
z,1,0,105.4751155,0.832343512,79.9812478,0.737672912,0.675158259,201.0755433,-6.283185307,10.43582148,15.45281703,1.8,735
